n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,average_token_length,num_keywords,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
7,1901,0.371944739,0.999999999,0.578301886,23,4,1,4.525512888,8,1900,8600,5250,0,0,1,0,0,0,0,0,0.475861991,0.157538701,0.025042898,0.025150276,0.316406134,0.47811338,0.127494745,0.038400842,0.016833246,0.695238095,0.304761905,0.443617684,0.1,1,-0.3328125,-0.6,-0.05,0,0,0.5,0,10400
6,448,0.542986424,0.999999996,0.719230766,9,0,1,4.950892857,6,0,0,0,0,0,1,0,0,0,0,0,0.204069996,0.03335107,0.224462848,0.033422975,0.504693111,0.573758418,0.250078914,0.080357143,0.022321429,0.782608696,0.217391304,0.386679293,0.033333333,0.75,-0.185,-0.5,-0.1,0,0,0.5,0,2500
8,365,0.600550963,0.999999995,0.772511845,3,1,1,4.693150685,5,5400,5400,5400,0,0,1,0,0,0,0,0,0.839954493,0.040002873,0.040027656,0.040014658,0.04000032,0.417757507,0.096226723,0.057534247,0.021917808,0.724137931,0.275862069,0.260178314,0.033333333,0.6,-0.127777778,-0.166666667,-0.05,0,0,0.5,0,1600
11,185,0.621621618,0.999999991,0.724770636,7,4,1,4.648648649,6,2300,8900,5533.333333,0,0,1,0,0,0,0,0,0.373217877,0.033341532,0.206873925,0.033359085,0.353207582,0.377777778,0.120138889,0.027027027,0.016216216,0.625,0.375,0.381666667,0.033333333,0.6,-0.255555556,-0.3,-0.166666667,0,0,0.5,0,1200
9,1224,0.394412489,0.999999999,0.567723342,11,6,1,4.656045752,5,787,3400,2396.75,0,0,1,0,0,0,0,0,0.836666494,0.040004476,0.040084858,0.040249704,0.042994468,0.408351732,0.074638709,0.046568627,0.022875817,0.670588235,0.329411765,0.277288676,0.033333333,1,-0.241028912,-0.6,-0.025,0,0,0.5,0,2100
14,316,0.583606555,0.999999994,0.824999995,8,6,1,4.474683544,5,1600,5600,2933.333333,0,0,1,0,0,0,0,0,0.041665191,0.041202851,0.836522456,0.040326242,0.040283261,0.480937118,0.1123779,0.041139241,0.025316456,0.619047619,0.380952381,0.419230769,0.033333333,0.8,-0.291021825,-0.714285714,-0.1,0.066666667,0.033333333,0.433333333,0.033333333,1200
10,308,0.491856676,0.999999995,0.616216213,4,3,1,4.603896104,5,4200,4900,4550,0,0,1,0,0,0,0,0,0.243375944,0.040013717,0.040129271,0.040070383,0.636410686,0.492095058,0.150004509,0.048701299,0.006493506,0.882352941,0.117647059,0.251673882,0.033333333,0.5,-0.0875,-0.125,-0.05,0.8,0.4,0.3,0.4,6400
11,278,0.626373624,0.999999993,0.83552631,9,4,1,4.363309353,7,2100,2100,2100,0,0,1,0,0,0,0,0,0.30726185,0.029995986,0.029034425,0.194762141,0.438945598,0.529282407,0.058680556,0.028776978,0.025179856,0.533333333,0.466666667,0.479166667,0.1,1,-0.346428571,-0.5,-0.175,1,-0.5,0.5,0.5,17300
8,263,0.636015323,0.999999994,0.734939755,7,4,1,4.403041825,10,1900,1900,1900,0,0,1,0,0,0,0,0,0.020029211,0.020001957,0.020005701,0.020001055,0.919962078,0.491111111,-0.086666667,0.019011407,0.022813688,0.454545455,0.545454545,0.28,0.05,0.5,-0.4125,-0.7,-0.125,0,0,0.5,0,1300
13,264,0.56976744,0.999999994,0.704819273,7,3,1,4.875,8,2800,2800,2800,0,0,1,0,0,0,0,0,0.025205822,0.025004273,0.899438791,0.025001348,0.025349766,0.372589532,0.059176997,0.034090909,0.011363636,0.75,0.25,0.200210438,0.0625,0.5,-0.166666667,-0.25,-0.125,0.5,0,0,0,1400
9,1096,0.454460093,0.999999998,0.643199999,28,2,21,4.305656934,5,7500,52900,30200,0,0,1,0,0,0,0,0,0.040530093,0.040068596,0.040205531,0.040259503,0.838936277,0.510892901,0.071935162,0.040145985,0.025547445,0.611111111,0.388888889,0.311934278,0.033333333,0.8,-0.248526077,-0.714285714,-0.05,0,0,0.5,0,2100
11,223,0.560538114,0.999999994,0.611111107,18,4,9,4.905829596,7,1600,1600,1600,0,0,1,0,0,0,0,0,0.02858834,0.028578927,0.02857147,0.88568942,0.028571843,0.523626374,0.152579365,0.02690583,0.00896861,0.75,0.25,0.397619048,0.2,0.7,-0.49375,-0.8,-0.1875,0.9,0.6,0.4,0.6,1900
10,611,0.498327758,0.999999997,0.636118597,10,0,1,4.538461538,6,0,0,0,0,0,1,0,0,0,0,0,0.033333706,0.033333485,0.866664658,0.033333398,0.033334752,0.44883658,0.086776601,0.060556465,0.029459902,0.672727273,0.327272727,0.307748333,0.1,0.6,-0.215740741,-0.6,-0.1,0.454545455,0.136363636,0.045454545,0.136363636,560
8,159,0.675159231,0.999999988,0.892857132,3,1,0,4.308176101,6,3000,3000,3000,0,0,1,0,0,0,0,0,0.033410056,0.420047158,0.03336028,0.479843514,0.033338991,0.298140496,0.014669421,0.031446541,0.012578616,0.714285714,0.285714286,0.157272727,0.1,0.25,-0.3125,-0.5,-0.125,0.5,0.25,0,0.25,2900
9,352,0.585014408,0.999999996,0.655601657,16,4,1,5.002840909,7,10100,10100,10100,0,0,1,0,0,0,0,0,0.028588897,0.028574812,0.336344385,0.02857328,0.577918627,0.434149184,-0.015909091,0.034090909,0.03125,0.52173913,0.47826087,0.31969697,0.1,1,-0.386363636,-0.7,-0.05,0,0,0.5,0,1600
9,284,0.654545452,0.999999994,0.874999995,4,1,0,4.556338028,10,0,0,0,0,0,1,0,0,0,0,0,0.119641,0.020012375,0.378961825,0.020007056,0.461377746,0.418181818,0.174025974,0.028169014,0.007042254,0.8,0.2,0.404545455,0.1,0.7,-0.2,-0.3,-0.1,0.533333333,-0.383333333,0.033333333,0.383333333,11400
8,228,0.639999997,0.999999992,0.824427475,6,1,0,4.921052632,9,16500,16500,16500,0,0,1,0,0,0,0,0,0.022449419,0.022780848,0.78675558,0.14417678,0.023837373,0.412144919,0.117771593,0.057017544,0.00877193,0.866666667,0.133333333,0.283836164,0.1,0.5,-0.208333333,-0.25,-0.166666667,0,0,0.5,0,4500
10,82,0.851851841,0.999999982,0.946428555,5,0,1,4.926829268,8,0,0,0,0,0,1,0,0,0,0,0,0.025001116,0.025016527,0.654308646,0.269756955,0.025916756,0.27,0.095,0.036585366,0.012195122,0.75,0.25,0.191666667,0.1,0.375,-0.1,-0.1,-0.1,0,0,0.5,0,782
10,457,0.543378994,0.999999997,0.69204152,10,0,1,4.960612691,5,0,0,0,0,0,1,0,0,0,0,0,0.839998132,0.04000082,0.040000762,0.040000116,0.04000017,0.45787037,0.265993266,0.067833698,0,1,0,0.331476051,0.033333333,0.75,0,0,0,0.5,0.136363636,0,0.136363636,1300
10,206,0.634146338,0.999999992,0.823999993,4,1,0,5.014563107,6,0,0,0,0,0,1,0,0,0,0,0,0.033556185,0.033537801,0.55983198,0.33972652,0.033347514,0.394444444,-0.009166667,0.019417476,0.019417476,0.5,0.5,0.290625,0.0625,0.5,-0.325,-0.7,-0.2,0,0,0.5,0,1200
10,157,0.675159231,0.999999989,0.824175815,2,1,0,4.547770701,5,504,504,504,0,0,1,0,0,0,0,0,0.040143212,0.838654847,0.040389165,0.040116169,0.040696607,0.319642857,0.098214286,0.012738854,0.012738854,0.5,0.5,0.6,0.2,1,-0.25625,-0.3125,-0.2,0.05,0,0.45,0,811
13,370,0.552777776,0.999999995,0.688073391,2,1,1,4.821621622,10,2000,2000,2000,0,0,1,0,0,0,0,0,0.628345574,0.020026749,0.020002773,0.02000269,0.311622214,0.485198413,0.034362745,0.024324324,0.024324324,0.5,0.5,0.361296296,0.16,0.8,-0.25,-0.5,-0.1,0,0,0.5,0,2200
10,1105,0.425182481,0.999999998,0.608231706,3,1,1,4.894117647,9,3000,3000,3000,0,0,1,0,0,0,0,0,0.553127685,0.022251232,0.02223792,0.103909344,0.29847382,0.400896051,0.116679819,0.053393665,0.015384615,0.776315789,0.223684211,0.284730171,0.0625,0.8,-0.241048086,-0.5,-0.071428571,0,0,0.5,0,4100
10,972,0.442902881,0.999999998,0.588333332,13,0,1,5.002057613,6,0,0,0,0,0,1,0,0,0,0,0,0.033333636,0.033333409,0.866664882,0.033333352,0.033334721,0.370358253,0.06542402,0.029835391,0.016460905,0.644444444,0.355555556,0.304703687,0.05,0.8,-0.208333333,-0.6,-0.05,0,0,0.5,0,1900
8,397,0.569518715,0.999999996,0.648437497,26,1,22,5.005037783,5,27200,27200,27200,0,0,1,0,0,0,0,0,0.040810935,0.251027723,0.040006213,0.627814311,0.040340818,0.533736559,0.153360215,0.050377834,0.01511335,0.769230769,0.230769231,0.309583333,0.033333333,0.8,-0.236805556,-0.5,-0.066666667,0.9,0.6,0.4,0.6,9100
8,405,0.431818181,0.999999995,0.574074071,3,2,9,4.027160494,7,2500,2500,2500,0,0,1,0,0,0,0,0,0.5968968,0.028630849,0.028659287,0.316447138,0.029365926,0.362608225,0.116744652,0.044444444,0.009876543,0.818181818,0.181818182,0.325974026,0.033333333,0.6,-0.153125,-0.3125,-0.1,0.377272727,0.068181818,0.122727273,0.068181818,1500
13,646,0.525902668,0.999999997,0.705426355,9,4,1,4.729102167,4,0,0,0,0,0,1,0,0,0,0,0,0.050003119,0.799203978,0.050137589,0.050655297,0.050000017,0.47630719,0.00122549,0.037151703,0.030959752,0.545454545,0.454545455,0.325126263,0.033333333,0.85,-0.391458333,-1,-0.05,0.233333333,-0.083333333,0.266666667,0.083333333,3400
8,134,0.691729318,0.999999986,0.797297287,2,1,0,4.679104478,6,676,676,676,0,0,1,0,0,0,0,0,0.287806684,0.033908219,0.610041469,0.034883663,0.033359965,0.49375,0.05,0.029850746,0.014925373,0.666666667,0.333333333,0.4125,0.15,0.6,-0.625,-0.75,-0.5,0,0,0.5,0,460
11,196,0.63020833,0.999999992,0.808333327,4,3,0,4.596938776,10,5300,5300,5300,0,0,1,0,0,0,0,0,0.020825575,0.020068187,0.418864775,0.020160972,0.520080492,0.387012987,-0.005384199,0.040816327,0.025510204,0.615384615,0.384615385,0.259848485,0.1,0.5,-0.284166667,-0.666666667,-0.166666667,0.454545455,0.136363636,0.045454545,0.136363636,554
11,239,0.620253162,0.999999994,0.745454541,6,2,0,5.066945607,8,1900,1900,1900,0,0,1,0,0,0,0,0,0.025096281,0.025144668,0.68212653,0.242624624,0.025007897,0.38611767,0.003364817,0.029288703,0.025104603,0.538461538,0.461538462,0.179350649,0.136363636,0.3,-0.186904762,-0.5,-0.071428571,0.5,0.136363636,0,0.136363636,638
10,704,0.462857142,0.999999998,0.627962084,4,2,1,5.099431818,8,1400,1400,1400,0,0,1,0,0,0,0,0,0.025000368,0.275056362,0.649934962,0.025007564,0.025000743,0.51425834,-0.037162274,0.039772727,0.032670455,0.549019608,0.450980392,0.307486858,0.1,0.5,-0.476811594,-0.8,-0.1,0,0,0.5,0,712
9,342,0.586102717,0.999999995,0.749999996,2,1,1,4.248538012,6,2900,2900,2900,0,0,1,0,0,0,0,0,0.034191702,0.033376336,0.033355297,0.033497633,0.865579032,0.53214147,0.151921134,0.049707602,0.023391813,0.68,0.32,0.362121212,0.1,0.75,-0.298263889,-0.8,-0.075,0.183333333,0.133333333,0.316666667,0.133333333,1500
12,513,0.513671874,0.999999997,0.650455925,7,1,1,5.204678363,10,6600,6600,6600,0,0,1,0,0,0,0,0,0.020058767,0.020121216,0.124031181,0.020047333,0.815741504,0.435542929,0.150019165,0.066276803,0.013645224,0.829268293,0.170731707,0.277653107,0.033333333,0.75,-0.196428571,-0.4,-0.066666667,0.5,-0.166666667,0,0.166666667,2200
9,1964,0.294964029,0.999999999,0.51560818,8,4,1,4.150203666,8,2500,2500,2500,0,0,1,0,0,0,0,0,0.025407242,0.705997821,0.025032044,0.025220362,0.218342531,0.528442598,0.141161171,0.052443992,0.022403259,0.700680272,0.299319728,0.360620771,0.05,1,-0.250031566,-0.6,-0.05,0.3,0.2,0.2,0.2,438
7,897,0.403607666,0.999999998,0.644736841,11,0,1,4.45039019,10,0,0,0,0,0,1,0,0,0,0,0,0.919962007,0.020001093,0.020000551,0.020011533,0.020024816,0.505337302,0.188676948,0.059085842,0.012263099,0.828125,0.171875,0.369543821,0.033333333,0.9,-0.362878788,-1,-0.05,0.066666667,0,0.433333333,0,3100
12,171,0.666666663,0.999999989,0.863636354,4,1,2,4.555555556,5,1200,1200,1200,0,0,1,0,0,0,0,0,0.04140086,0.04061414,0.04025385,0.837730753,0.040000397,0.544871795,0.374358974,0.052631579,0.005847953,0.9,0.1,0.562962963,0.433333333,0.85,-0.2,-0.2,-0.2,0.75,0.675,0.25,0.675,51900
8,245,0.558333331,0.999999993,0.668918914,7,5,1,4.975510204,6,4300,5500,4700,0,0,1,0,0,0,0,0,0.318029172,0.033334708,0.579718226,0.033333792,0.035584102,0.185651629,0.046616541,0.012244898,0,1,0,0.295238095,0.285714286,0.3,0,0,0,0,0,0.5,0,935
10,152,0.684563754,0.999999989,0.831460665,5,2,1,4.782894737,5,1300,1300,1300,0,0,1,0,0,0,0,0,0.040004103,0.239503434,0.040003385,0.040002899,0.640486178,0.415909091,0.176439394,0.078947368,0.013157895,0.857142857,0.142857143,0.336174242,0.1,0.8,-0.15625,-0.1875,-0.125,0,0,0.5,0,832
9,132,0.734848479,0.999999987,0.797468344,2,1,0,3.992424242,8,1000,1000,1000,0,0,1,0,0,0,0,0,0.025027882,0.025070696,0.025009673,0.899889695,0.025002053,0.428571429,0.225324675,0.053030303,0.022727273,0.7,0.3,0.407142857,0.2,0.8,-0.357142857,-0.6,-0.071428571,0,0,0.5,0,804
12,363,0.538028167,0.999999995,0.749999996,4,3,1,4.173553719,5,0,0,0,0,0,1,0,0,0,0,0,0.413141134,0.249410186,0.040539642,0.256560743,0.040348295,0.405111555,0.058646562,0.03030303,0.016528926,0.647058824,0.352941176,0.249035813,0.033333333,0.6,-0.188888889,-0.5,-0.05,0,0,0.5,0,3500
9,436,0.375870069,0.999999997,0.428104574,5,4,22,4.887614679,5,1400,1400,1400,0,0,1,0,0,0,0,0,0.248265051,0.225456756,0.040018199,0.040018568,0.446241427,0.4649695,0.221541716,0.038990826,0.006880734,0.85,0.15,0.348955946,0.033333333,0.8,-0.275,-0.6,-0.1,1,0.8,0.5,0.8,864
11,132,0.699999995,0.999999988,0.768292674,6,3,0,4.795454545,9,0,0,0,0,0,1,0,0,0,0,0,0.022387884,0.022258483,0.022352808,0.022346854,0.91065397,0.396212121,0.198863636,0.075757576,0.015151515,0.833333333,0.166666667,0.310909091,0.136363636,0.5,-0.1625,-0.2,-0.125,0.416666667,0.375,0.083333333,0.375,3000
7,340,0.58753709,0.999999995,0.783919594,5,3,1,4.526470588,4,25200,25200,25200,0,0,1,0,0,0,0,0,0.050000011,0.79981941,0.050000412,0.050180155,0.050000011,0.415530303,0.224450758,0.085294118,0.017647059,0.828571429,0.171428571,0.352403344,0.1,0.8,-0.273611111,-0.5,-0.125,0,0,0.5,0,1200
12,182,0.604519771,0.99999999,0.723809517,2,1,1,4.43956044,8,1600,1600,1600,0,0,1,0,0,0,0,0,0.025079443,0.404333516,0.274303953,0.025100311,0.271182778,0.407054924,0.118607955,0.049450549,0.021978022,0.692307692,0.307692308,0.33030303,0.1,0.8,-0.24375,-0.4,-0.05,0,0,0.5,0,847
10,311,0.659090907,0.999999995,0.868131863,4,1,1,4.729903537,6,25200,25200,25200,0,0,1,0,0,0,0,0,0.033333369,0.366668941,0.533328815,0.033334651,0.033334224,0.609090909,0.012121212,0.025723473,0.022508039,0.533333333,0.466666667,0.3,0.1,0.6,-0.304761905,-0.6,-0.05,0,0,0.5,0,917
10,1053,0.479355488,0.999999998,0.666123777,28,4,21,4.791073124,6,3200,3200,3200,0,0,1,0,0,0,0,0,0.190322989,0.03339083,0.033497383,0.209172735,0.533616063,0.601930284,0.188869775,0.042735043,0.010446344,0.803571429,0.196428571,0.382594998,0.033333333,1,-0.342045455,-1,-0.1,0,0,0.5,0,1200
9,291,0.550522646,0.999999994,0.670731703,5,2,1,4.529209622,8,10500,10500,10500,0,0,1,0,0,0,0,0,0.025283568,0.025006489,0.025002744,0.025103583,0.899603617,0.410871212,0.192386364,0.041237113,0.013745704,0.75,0.25,0.391477273,0.136363636,0.7,-0.11875,-0.2,-0.05,0,0,0.5,0,673
12,326,0.554858932,0.999999995,0.701492534,11,5,1,4.926380368,5,3600,3900,3700,0,0,1,0,0,0,0,0,0.399285509,0.040053313,0.48054265,0.040115143,0.040003385,0.440693138,0.169845873,0.061349693,0.015337423,0.8,0.2,0.299609848,0.033333333,0.6,-0.226666667,-0.5,-0.133333333,0,0,0.5,0,938
8,184,0.653179187,0.99999999,0.846153838,5,2,1,4.668478261,6,395,535,465,0,0,1,0,0,0,0,0,0.866655988,0.033337322,0.033335949,0.033335731,0.03333501,0.657792208,0.051623377,0.02173913,0.010869565,0.666666667,0.333333333,0.402840909,0.136363636,0.6,-0.625,-1,-0.25,0,0,0.5,0,358
10,149,0.72483221,0.999999989,0.886363626,1,0,0,4.765100671,10,0,0,0,0,0,1,0,0,0,0,0,0.020043676,0.020033786,0.020057856,0.020117112,0.91974757,0.45297619,0.200595238,0.053691275,0.020134228,0.727272727,0.272727273,0.409375,0.2,0.6,-0.155555556,-0.2,-0.1,0.3,0,0.2,0,1200
12,292,0.572992699,0.999999994,0.740963851,6,5,1,4.657534247,8,2600,25200,11666.66667,0,0,1,0,0,0,0,0,0.02500191,0.025000688,0.899612245,0.025242076,0.02514308,0.407236155,0.113492685,0.04109589,0.020547945,0.666666667,0.333333333,0.378787879,0.136363636,0.7,-0.209027778,-0.5,-0.1,0,0,0.5,0,2100
10,336,0.642201833,0.999999995,0.78947368,9,3,1,4.744047619,4,0,0,0,0,0,1,0,0,0,0,0,0.050341158,0.362264084,0.050013628,0.486625479,0.050755652,0.451282051,0.090865385,0.035714286,0.011904762,0.75,0.25,0.320833333,0.033333333,0.5,-0.371875,-0.5,-0.1875,1,-0.5,0.5,0.5,672
13,263,0.573643409,0.999999994,0.696969693,6,3,1,4.798479087,5,0,0,0,0,0,1,0,0,0,0,0,0.040005426,0.040005731,0.440561624,0.239584544,0.239842675,0.358116883,0.116033966,0.045627376,0.007604563,0.857142857,0.142857143,0.276406926,0.136363636,0.5,-0.15,-0.2,-0.1,0,0,0.5,0,2300
10,392,0.56728232,0.999999996,0.662790695,28,6,11,4.494897959,4,1800,8000,3750,0,0,0,1,0,0,0,0,0.050000035,0.05002958,0.050000012,0.799970156,0.050000217,0.521836007,0.047451537,0.025510204,0.015306122,0.625,0.375,0.288636364,0.136363636,0.6,-0.354166667,-0.6,-0.1,0.25,0.25,0.25,0.25,1100
11,338,0.594155842,0.999999995,0.731182792,15,4,10,3.99112426,6,17300,17300,17300,0,0,0,1,0,0,0,0,0.033396163,0.217661545,0.033355038,0.681450718,0.034136536,0.65636289,0.198858785,0.044378698,0.020710059,0.681818182,0.318181818,0.500793651,0.2,1,-0.389285714,-0.6,-0.1,1,-1,0.5,1,1100
11,793,0.400254129,0.999999998,0.579439251,8,3,1,4.795712484,4,6800,7900,7350,0,0,0,1,0,0,0,0,0.050000333,0.050009337,0.799986364,0.050000379,0.050003587,0.502152015,0.092342033,0.025220681,0.018915511,0.571428571,0.428571429,0.453214286,0.1,1,-0.270833333,-0.75,-0.1,0,0,0.5,0,1100
7,94,0.655913971,0.999999981,0.773584891,2,0,1,4.478723404,6,0,0,0,0,0,0,1,0,0,0,0,0.370285687,0.366472513,0.033334922,0.033467856,0.196439021,0.310151515,0.114545455,0.074468085,0.021276596,0.777777778,0.222222222,0.199350649,0.1,0.5,-0.175,-0.25,-0.1,0.227272727,0.068181818,0.272727273,0.068181818,1800
8,299,0.617449662,0.999999995,0.7688172,7,2,1,4.618729097,10,866,866,866,0,0,0,1,0,0,0,0,0.020038223,0.020002114,0.020061399,0.020057186,0.919841079,0.516071429,0.140277778,0.043478261,0.02006689,0.684210526,0.315789474,0.384615385,0.033333333,0.6,-0.342361111,-0.6,-0.1,0,0,0.5,0,610
12,166,0.699999995,0.999999989,0.85263157,10,7,1,4.518072289,7,0,0,0,0,0,0,1,0,0,0,0,0.182827678,0.028571896,0.306169589,0.028571492,0.453859346,0.265079365,-0.122222222,0,0.024096386,0,1,0,0,0,-0.213888889,-0.4,-0.15,0,0,0.5,0,870
18,355,0.55142857,0.999999996,0.688888886,11,5,1,4.605633803,7,1300,3600,2166.666667,0,0,0,1,0,0,0,0,0.521989862,0.028600455,0.02861279,0.028699399,0.392097494,0.494091711,0.135515873,0.030985915,0,1,0,0.3245671,0.1,0.8,0,0,0,0.375,-0.125,0.125,0.125,835
7,792,0.494310998,0.999999998,0.660642569,6,0,1,5.04040404,7,0,0,0,0,0,0,1,0,0,0,0,0.028605695,0.028572313,0.028578439,0.028571609,0.885671944,0.466986496,0.146588486,0.047979798,0.012626263,0.791666667,0.208333333,0.39179198,0.1,1,-0.373333333,-1,-0.1,0,0,0.5,0,1200
8,109,0.820754709,0.999999984,0.936507922,4,3,0,4.541284404,7,0,0,0,0,0,0,1,0,0,0,0,0.028610929,0.028638883,0.028638649,0.88545679,0.02865475,0.36875,0.08125,0.036697248,0.04587156,0.444444444,0.555555556,0.4125,0.25,0.5,-0.145,-0.2,-0.05,0,0,0.5,0,2400
11,916,0.448087431,0.999999998,0.632246376,5,3,1,4.570960699,10,0,0,0,0,0,0,1,0,0,0,0,0.020027252,0.020337711,0.020015677,0.856997328,0.082622032,0.526739246,0.253607375,0.066593886,0.015283843,0.813333333,0.186666667,0.408314527,0.033333333,1,-0.211011905,-0.4,-0.05,0,0,0.5,0,1100
9,459,0.510022271,0.999999996,0.636690645,9,3,1,4.492374728,8,0,0,0,0,0,0,1,0,0,0,0,0.025061791,0.025001243,0.025003552,0.025347451,0.899585963,0.47964813,0.155454268,0.052287582,0.017429194,0.75,0.25,0.331259019,0.1,0.5,-0.181770833,-0.4,-0.05,0,0,0.5,0,1300
6,1186,0.419763513,0.999999998,0.655608214,15,0,1,4.55143339,7,0,0,0,0,0,0,1,0,0,0,0,0.885707329,0.02857414,0.028572924,0.028573048,0.028572558,0.475682501,0.093810856,0.046374368,0.028667791,0.617977528,0.382022472,0.40238292,0.033333333,1,-0.316952614,-1,-0.025,0,0,0.5,0,793
10,491,0.600823044,0.999999997,0.781045749,16,0,1,4.733197556,7,0,0,0,0,0,0,1,0,0,0,0,0.028574208,0.88528198,0.028573021,0.028998069,0.028572722,0.510432331,0.107205514,0.034623218,0.022403259,0.607142857,0.392857143,0.455010186,0.1,0.7,-0.315909091,-0.8,-0.125,0.2,0.7,0.3,0.7,3500
10,663,0.494704992,0.999999997,0.684491977,4,1,1,4.57918552,8,3800,3800,3800,0,0,0,1,0,0,0,0,0.025035826,0.025001014,0.400383008,0.025000243,0.52457991,0.415015152,0.065621212,0.030165913,0.018099548,0.625,0.375,0.351761364,0.0625,0.6,-0.267013889,-0.666666667,-0.125,0.3,0,0.2,0,2500
11,1180,0.376910017,0.999999999,0.521800281,5,3,13,4.710169492,10,1900,1900,1900,0,0,0,1,0,0,0,0,0.122090348,0.520476611,0.020007262,0.020063589,0.31736219,0.499628699,0.117623336,0.05,0.022033898,0.694117647,0.305882353,0.381379778,0.1,1,-0.366666667,-0.8,-0.125,0.05,0.1,0.45,0.1,704
7,315,0.568181816,0.999999995,0.721052628,4,0,0,5.079365079,8,0,0,0,0,0,0,1,0,0,0,0,0.025259875,0.025534038,0.897816405,0.025021236,0.026368447,0.361204147,0.01638756,0.00952381,0.00952381,0.5,0.5,0.378787879,0.136363636,0.5,-0.275,-0.4,-0.125,0,0,0.5,0,4800
13,303,0.639175256,0.999999995,0.774193544,11,7,1,4.316831683,10,0,0,0,0,0,0,1,0,0,0,0,0.343490424,0.020030459,0.439569353,0.176627697,0.020282066,0.388888889,0.082716049,0.02640264,0.02970297,0.470588235,0.529411765,0.483333333,0.1,1,-0.181481481,-0.25,-0.075,0,0,0.5,0,12300
11,759,0.503337783,0.999999998,0.690949226,29,2,15,4.885375494,9,1500,12200,6850,0,0,0,1,0,0,0,0,0.30781227,0.022327189,0.022293025,0.624882212,0.022685304,0.471882619,0.207009753,0.040843215,0.019762846,0.673913043,0.326086957,0.478079179,0.1,1,-0.207592593,-0.7,-0.05,0.4,0.1,0.1,0.1,833
10,488,0.480492812,0.999999997,0.58153846,3,3,11,4.737704918,7,2100,8900,5500,0,0,0,1,0,0,0,0,0.57651851,0.028623402,0.182513698,0.028977467,0.183366923,0.403896104,0.129734155,0.038934426,0.020491803,0.655172414,0.344827586,0.384529506,0.033333333,1,-0.181309524,-0.5,-0.05,0,0,0.5,0,4900
10,410,0.536340851,0.999999996,0.702586204,7,4,0,4.373170732,4,1900,3400,2650,0,0,0,1,0,0,0,0,0.796691206,0.050750702,0.050305889,0.05221957,0.050032633,0.363439153,0.043716931,0.043902439,0.03902439,0.529411765,0.470588235,0.33994709,0.033333333,0.7,-0.24609375,-0.8,-0.1,0,0,0.5,0,2900
14,326,0.553124998,0.999999995,0.698412695,5,2,1,4.604294479,3,3600,3600,3600,0,0,0,1,0,0,0,0,0.066666968,0.066666716,0.733325426,0.066666943,0.066673947,0.367063492,0.019047619,0.015337423,0.024539877,0.384615385,0.615384615,0.456666667,0.05,0.733333333,-0.235416667,-0.4,-0.125,0,0,0.5,0,844
13,793,0.518661518,0.999999998,0.722342732,20,0,1,4.426229508,8,0,0,0,0,0,0,1,0,0,0,0,0.025009147,0.476191122,0.025138829,0.448657523,0.025003379,0.551200428,0.102823183,0.041614124,0.025220681,0.622641509,0.377358491,0.443185098,0.1,1,-0.389166667,-0.5,-0.125,0.75,0,0.25,0,744
11,363,0.53314917,0.999999995,0.660633481,14,3,9,4.407713499,6,2400,2400,2400,0,0,0,1,0,0,0,0,0.033337767,0.201053852,0.033641773,0.69832544,0.033641168,0.442162698,0.100868056,0.033057851,0.022038567,0.6,0.4,0.492857143,0.2,1,-0.303869048,-0.6,-0.166666667,0,0,0.5,0,1600
8,173,0.631901837,0.999999991,0.716981125,3,1,1,4.971098266,5,0,0,0,0,0,0,1,0,0,0,0,0.83999493,0.040001998,0.040001092,0.040001164,0.040000817,0.383333333,0,0.028901734,0.01734104,0.625,0.375,0.27,0.1,0.5,-0.25,-0.25,-0.25,0,0,0.5,0,690
10,542,0.555970148,0.999999997,0.746835441,14,9,1,4.699261993,5,542,2800,1381.125,0,0,0,1,0,0,0,0,0.040003524,0.83839313,0.040081692,0.041035813,0.04048584,0.40436068,0.189486327,0.040590406,0.014760148,0.733333333,0.266666667,0.399724518,0.033333333,0.9,-0.121875,-0.25,-0.05,0,0,0.5,0,998
8,616,0.521594684,0.999999997,0.66490765,11,0,1,4.522727273,6,0,0,0,0,0,0,1,0,0,0,0,0.033333751,0.033333488,0.866663743,0.033333445,0.033335574,0.44781326,0.10810947,0.058441558,0.025974026,0.692307692,0.307692308,0.322231241,0.1,1,-0.1875,-0.5,-0.083333333,0,0,0.5,0,3300
